ra,dec,vmag,colour
261.3249883,-55.52982397,2.84,FFFFFFFF
140.4587861,-55.51487092,5.61,FFFFFFFF
227.8166012,-55.34601439,5.45,FFFFFFFF
17.0960837,-55.24583235,3.94,FFFFFFFF
145.44975,-55.21376962,5.99,FFFFFFFF
262.1621317,-55.16966503,5.93,FFFFFFFF
184.7492855,-55.14297519,5.01,FFFFFFFF
245.1051275,-55.13967135,5.76,FFFFFFFF
237.7783655,-55.05552532,5.74,FFFFFFFF
68.49882684,-55.04500559,3.30,FFFFFFFF
154.9031883,-55.02931452,4.59,FFFFFFFF
140.5284551,-55.01069531,2.47,FFFFFFFF
218.3852949,-54.9986156,5.86,FFFFFFFF
329.4792958,-54.9925666,4.40,FFFFFFFF
298.1570921,-54.97103652,5.76,FFFFFFFF
92.574638,-54.96866057,4.72,FFFFFFFF
133.7989883,-54.96554657,5.70,FFFFFFFF
193.2677671,-54.9524841,5.91,FFFFFFFF
156.7038957,-54.87731436,5.58,FFFFFFFF
316.3093051,-54.72695035,5.17,FFFFFFFF
131.1758221,-54.70856797,1.93,FFFFFFFF
243.3697263,-54.63041289,4.95,FFFFFFFF
255.0261965,-54.59700158,5.64,FFFFFFFF
149.2156452,-54.5677973,3.52,FFFFFFFF
205.4367283,-54.55936543,4.99,FFFFFFFF
40.16491631,-54.54992422,5.21,FFFFFFFF
264.523193,-54.50007025,5.25,FFFFFFFF
170.2518427,-54.49101395,3.90,FFFFFFFF
290.7132525,-54.42372882,5.03,FFFFFFFF
112.6287761,-54.39943169,5.95,FFFFFFFF
118.1239438,-54.36718432,5.70,FFFFFFFF
291.9505113,-54.32529723,5.70,FFFFFFFF
173.6904664,-54.26413167,4.62,FFFFFFFF
120.2081825,-54.15129599,5.87,FFFFFFFF
175.177051,-53.96854858,5.95,FFFFFFFF
346.1648786,-53.96464712,5.37,FFFFFFFF
145.9262555,-53.89136176,5.56,FFFFFFFF
244.1802908,-53.81110764,5.45,FFFFFFFF
25.62146258,-53.7405747,5.52,FFFFFFFF
157.8426451,-53.7159928,4.89,FFFFFFFF
144.3028174,-53.66848607,5.44,FFFFFFFF
213.3184195,-53.66565135,5.53,FFFFFFFF
334.5632606,-53.62553594,5.36,FFFFFFFF
102.4638171,-53.62249221,4.41,FFFFFFFF
267.618293,-53.61238082,5.68,FFFFFFFF
26.52557865,-53.52218065,5.04,FFFFFFFF
341.4077169,-53.50016316,4.84,FFFFFFFF
204.9719696,-53.46636269,2.29,FFFFFFFF
72.73077622,-53.46172112,5.58,FFFFFFFF
196.9096687,-53.45971466,5.70,FFFFFFFF
319.9661825,-53.44926434,4.39,FFFFFFFF
129.8494451,-53.43982462,5.45,FFFFFFFF
212.478986,-53.43872584,4.74,FFFFFFFF
141.5749064,-53.37893587,5.09,FFFFFFFF
208.4296268,-53.37328052,5.87,FFFFFFFF
318.9409844,-53.26304998,5.73,FFFFFFFF
255.7862889,-53.23662642,5.27,FFFFFFFF
168.4142069,-53.2319031,5.75,FFFFFFFF
128.0207204,-53.21196039,5.68,FFFFFFFF
237.529628,-53.20967534,5.78,FFFFFFFF
293.2241255,-53.18560103,5.76,FFFFFFFF
215.9526586,-53.17620992,5.99,FFFFFFFF
254.8960277,-53.16049005,4.06,FFFFFFFF
171.6971035,-53.15995577,5.80,FFFFFFFF
251.165641,-53.15228963,5.96,FFFFFFFF
130.6058767,-53.11404062,4.83,FFFFFFFF
121.2654445,-53.1079136,5.52,FFFFFFFF
130.5792293,-53.10011485,5.49,FFFFFFFF
126.9027116,-53.08853976,5.08,FFFFFFFF
129.990094,-53.05478181,5.18,FFFFFFFF
130.0728703,-53.01545412,5.56,FFFFFFFF
119.1947573,-52.98240062,3.46,FFFFFFFF
98.74411397,-52.97563454,4.35,FFFFFFFF
284.6156468,-52.93860748,4.85,FFFFFFFF
130.0733717,-52.92197259,3.60,FFFFFFFF
301.8465358,-52.88080972,4.93,FFFFFFFF
208.0204165,-52.81146355,5.26,FFFFFFFF
224.071771,-52.80956707,5.38,FFFFFFFF
192.741265,-52.7873952,5.70,FFFFFFFF
345.2203098,-52.75410562,4.11,FFFFFFFF
200.1577268,-52.74778497,5.47,FFFFFFFF
359.7321812,-52.74595629,5.13,FFFFFFFF
134.0803251,-52.72351071,4.68,FFFFFFFF
351.6522679,-52.721919,5.53,FFFFFFFF
95.98787763,-52.69571799,-0.62,FFFFFFFF
218.3748758,-52.67948076,5.86,FFFFFFFF
112.4989373,-52.65128759,5.87,FFFFFFFF
88.70878524,-52.63607272,5.29,FFFFFFFF
39.35110362,-52.54308845,5.30,FFFFFFFF
113.9154175,-52.53380809,4.93,FFFFFFFF
108.8386152,-52.49951781,5.96,FFFFFFFF
303.5791985,-52.44564171,5.65,FFFFFFFF
101.4738386,-52.40971351,5.81,FFFFFFFF
221.7554609,-52.38331777,5.22,FFFFFFFF
8.61506261,-52.37318294,5.57,FFFFFFFF
234.7062698,-52.37261965,5.43,FFFFFFFF
182.9131309,-52.36841559,3.97,FFFFFFFF
286.5830193,-52.34063012,5.17,FFFFFFFF
110.0894066,-52.3118825,5.50,FFFFFFFF
261.9900656,-52.29702909,5.72,FFFFFFFF
254.1200082,-52.28364331,5.94,FFFFFFFF
135.4357216,-52.18871825,5.23,FFFFFFFF
200.5678742,-52.18295165,5.81,FFFFFFFF
208.8007067,-52.16076937,5.66,FFFFFFFF
125.7299159,-52.12377702,5.89,FFFFFFFF
87.72174399,-52.1086873,5.16,FFFFFFFF
283.1650257,-52.10713766,5.18,FFFFFFFF
228.0716798,-52.09907465,3.41,FFFFFFFF
110.1617286,-52.08592527,5.38,FFFFFFFF
106.8054208,-51.9683879,5.96,FFFFFFFF
311.0091112,-51.92084051,4.51,FFFFFFFF
351.0551614,-51.89108428,5.75,FFFFFFFF
266.0363211,-51.83358836,5.12,FFFFFFFF
97.82591372,-51.82620719,5.58,FFFFFFFF
152.2343903,-51.81126187,4.85,FFFFFFFF
153.3668508,-51.75580487,5.78,FFFFFFFF
126.3805801,-51.72745683,5.18,FFFFFFFF
28.98680207,-51.60958673,3.69,FFFFFFFF
312.8752081,-51.60816692,5.06,FFFFFFFF
139.6765056,-51.5606599,5.83,FFFFFFFF
142.5213665,-51.51719294,5.45,FFFFFFFF
34.12708452,-51.51211145,3.56,FFFFFFFF
212.3960934,-51.50464539,5.96,FFFFFFFF
64.00621426,-51.48709578,4.26,FFFFFFFF
186.6324508,-51.4506115,4.82,FFFFFFFF
206.6640352,-51.43269771,4.64,FFFFFFFF
105.214605,-51.4026336,5.14,FFFFFFFF
342.1383214,-51.31670354,3.49,FFFFFFFF
315.0898507,-51.26563421,5.76,FFFFFFFF
101.7195573,-51.2654494,5.39,FFFFFFFF
143.536672,-51.25528201,5.01,FFFFFFFF
153.3453401,-51.23293774,5.27,FFFFFFFF
90.20499138,-51.21655276,5.65,FFFFFFFF
194.2682522,-51.19871605,5.17,FFFFFFFF
202.3552312,-51.16511504,5.04,FFFFFFFF
148.4587964,-51.1467146,5.95,FFFFFFFF
35.72772659,-51.09228926,5.90,FFFFFFFF
86.82118054,-51.06671329,3.85,FFFFFFFF
139.5245433,-51.05089519,5.26,FFFFFFFF
111.5910654,-51.01849597,5.09,FFFFFFFF
285.9896737,-51.01824471,5.93,FFFFFFFF
12.67136689,-50.98692422,5.24,FFFFFFFF
128.9668326,-50.96967696,5.79,FFFFFFFF
345.2812358,-50.95002911,5.68,FFFFFFFF
26.52469172,-50.81621317,5.49,FFFFFFFF
40.63816025,-50.80082665,5.40,FFFFFFFF
164.2828413,-50.76504906,5.90,FFFFFFFF
182.0897651,-50.72240999,2.58,FFFFFFFF
198.3474275,-50.6997859,5.90,FFFFFFFF
346.8116942,-50.68662467,5.81,FFFFFFFF
182.0219013,-50.66125439,4.46,FFFFFFFF
254.5747872,-50.64109176,5.53,FFFFFFFF
261.5001216,-50.63353205,5.19,FFFFFFFF
261.8019196,-50.6303656,5.90,FFFFFFFF
102.4839035,-50.61439973,2.94,FFFFFFFF
79.84214072,-50.60652008,5.44,FFFFFFFF
121.176698,-50.59039998,5.96,FFFFFFFF
117.5995193,-50.5093647,5.89,FFFFFFFF
70.69356887,-50.48141805,5.30,FFFFFFFF
218.1545145,-50.45712132,4.44,FFFFFFFF
53.14465247,-50.37884857,5.67,FFFFFFFF
209.8227363,-50.36960607,5.92,FFFFFFFF
0.33380226,-50.33739907,5.53,FFFFFFFF
206.9111241,-50.32066712,5.46,FFFFFFFF
206.8649368,-50.24932136,5.92,FFFFFFFF
148.7136023,-50.24397661,5.71,FFFFFFFF
97.45469519,-50.23895882,5.28,FFFFFFFF
187.0100483,-50.2306048,3.91,FFFFFFFF
356.8166149,-50.22640416,5.18,FFFFFFFF
27.72699465,-50.20612713,5.94,FFFFFFFF
123.3926108,-50.19606698,5.52,FFFFFFFF
244.9606983,-50.15537923,4.01,FFFFFFFF
271.6578283,-50.09145462,3.65,FFFFFFFF
244.253898,-50.06811224,4.97,FFFFFFFF
264.3637993,-50.05948478,5.89,FFFFFFFF
204.9995728,-49.95000116,5.74,FFFFFFFF
128.6817031,-49.94424627,5.01,FFFFFFFF
196.7277627,-49.90621586,4.27,FFFFFFFF
262.9605066,-49.87598159,2.84,FFFFFFFF
130.9178167,-49.82281081,5.15,FFFFFFFF
250.4176148,-49.65154575,5.62,FFFFFFFF
118.2651766,-49.61307949,4.63,FFFFFFFF
105.9735665,-49.58425759,4.92,FFFFFFFF
76.24146891,-49.57783014,5.05,FFFFFFFF
245.6166922,-49.57229123,5.32,FFFFFFFF
195.8889497,-49.52723627,4.83,FFFFFFFF
217.5874695,-49.51892657,5.38,FFFFFFFF
219.4718797,-49.42575765,4.05,FFFFFFFF
161.6921754,-49.42012517,2.69,FFFFFFFF
265.0988847,-49.41515481,4.76,FFFFFFFF
144.2069042,-49.3551286,4.34,FFFFFFFF
119.560183,-49.24492865,4.47,FFFFFFFF
240.8035842,-49.22972074,4.65,FFFFFFFF
75.70302244,-49.15147328,5.37,FFFFFFFF
173.7375187,-49.1369474,5.50,FFFFFFFF
168.1381068,-49.10107805,5.37,FFFFFFFF
226.8580547,-49.08863539,5.77,FFFFFFFF
1.5777634,-49.07509405,5.70,FFFFFFFF
22.81242306,-49.07307701,3.93,FFFFFFFF
277.2072332,-49.07003097,4.10,FFFFFFFF
143.4356663,-49.0050932,5.12,FFFFFFFF
190.3800208,-48.95988553,2.20,FFFFFFFF
198.6806799,-48.95680509,5.84,FFFFFFFF
193.2790691,-48.94325313,4.33,FFFFFFFF
107.6979114,-48.93257706,5.12,FFFFFFFF
130.2721846,-48.922689,5.90,FFFFFFFF
237.4896702,-48.91238226,5.86,FFFFFFFF
257.9111453,-48.87338828,5.94,FFFFFFFF
114.1830239,-48.8301697,5.69,FFFFFFFF
190.6481714,-48.81303493,4.66,FFFFFFFF
0.26915958,-48.80985919,5.71,FFFFFFFF
7.85356695,-48.80356171,4.76,FFFFFFFF
250.3350662,-48.76296994,5.57,FFFFFFFF
227.9906876,-48.74357642,5.70,FFFFFFFF
227.9840043,-48.73770212,3.88,FFFFFFFF
104.0666214,-48.72116448,4.94,FFFFFFFF
182.0613737,-48.69247036,5.34,FFFFFFFF
122.2896437,-48.68440955,5.66,FFFFFFFF
255.1123971,-48.64756342,5.98,FFFFFFFF
114.5758822,-48.60144811,5.68,FFFFFFFF
134.481554,-48.57293357,5.88,FFFFFFFF
189.4263659,-48.54128816,3.85,FFFFFFFF
125.6320777,-48.49039742,4.79,FFFFFFFF
196.5697099,-48.46325358,4.71,FFFFFFFF
122.7950193,-48.46200365,5.83,FFFFFFFF
133.1609045,-48.35909798,5.92,FFFFFFFF
230.456556,-48.31695913,5.65,FFFFFFFF
286.7316471,-48.29911462,5.95,FFFFFFFF
108.6589353,-48.27192832,4.75,FFFFFFFF
159.3260698,-48.22561631,3.84,FFFFFFFF
99.65680209,-48.22023129,5.05,FFFFFFFF
7.60822774,-48.21469821,5.67,FFFFFFFF
96.43189775,-48.17684903,5.76,FFFFFFFF
276.7250377,-48.11710875,5.44,FFFFFFFF
118.3256786,-48.10294824,4.22,FFFFFFFF
293.8041407,-48.09911061,4.88,FFFFFFFF
130.5674896,-48.099099,5.48,FFFFFFFF
228.9735894,-48.07364079,5.96,FFFFFFFF
8.92139531,-48.00066027,5.51,FFFFFFFF
344.1992589,-47.96922586,5.72,FFFFFFFF
122.4298316,-47.9372165,5.23,FFFFFFFF
127.2698257,-47.92893948,5.33,FFFFFFFF
230.5349753,-47.92746963,4.99,FFFFFFFF
279.8094625,-47.90980354,5.84,FFFFFFFF
224.1336654,-47.87914321,5.62,FFFFFFFF
229.6335359,-47.87519201,4.27,FFFFFFFF
49.36084175,-47.7517377,5.84,FFFFFFFF
174.3918758,-47.74737759,5.46,FFFFFFFF
155.0696796,-47.69910004,5.66,FFFFFFFF
36.74627081,-47.70382692,4.24,FFFFFFFF
166.1304217,-47.67918306,5.67,FFFFFFFF
173.9814824,-47.64152017,5.26,FFFFFFFF
297.5585511,-47.55736033,5.91,FFFFFFFF
246.7960326,-47.5547359,4.46,FFFFFFFF
11.43930832,-47.55217573,5.80,FFFFFFFF
133.4608365,-47.52071984,5.31,FFFFFFFF
260.817004,-47.4681538,5.21,FFFFFFFF
221.6209496,-47.44107999,5.74,FFFFFFFF
220.482391,-47.38814127,2.30,FFFFFFFF
29.29163705,-47.38529869,4.82,FFFFFFFF
52.65374344,-47.3751741,5.98,FFFFFFFF
173.8056575,-47.37256106,5.64,FFFFFFFF
243.8139473,-47.37190984,5.13,FFFFFFFF
151.5467551,-47.36986491,5.06,FFFFFFFF
56.31616344,-47.35945424,5.72,FFFFFFFF
138.3936471,-47.33843989,5.92,FFFFFFFF
122.3831473,-47.33661177,1.75,FFFFFFFF
130.3047503,-47.31714129,4.74,FFFFFFFF
327.0650372,-47.3028979,5.57,FFFFFFFF
309.3916237,-47.29166239,3.11,FFFFFFFF
208.8851454,-47.28826634,2.55,FFFFFFFF
134.7184425,-47.23482313,5.17,FFFFFFFF
277.4829895,-47.22051319,5.69,FFFFFFFF
340.6536552,-47.21000778,5.99,FFFFFFFF
208.4885289,-47.12815361,5.83,FFFFFFFF
136.0388356,-47.09771376,3.75,FFFFFFFF
117.0843653,-47.07753199,4.69,FFFFFFFF
82.53942437,-47.07733403,5.46,FFFFFFFF
226.279607,-47.05119386,3.91,FFFFFFFF
158.2370031,-47.00336923,5.02,FFFFFFFF
123.4006803,-46.9916532,5.14,FFFFFFFF
45.73267366,-46.97504226,5.81,FFFFFFFF
332.0578184,-46.96061593,1.73,FFFFFFFF
147.6748746,-46.93400208,5.72,FFFFFFFF
265.317632,-46.92181116,5.78,FFFFFFFF
207.9467931,-46.89863029,5.77,FFFFFFFF
58.38876601,-46.8935886,5.93,FFFFFFFF
340.6663953,-46.88456594,2.07,FFFFFFFF
200.2406791,-46.88005836,5.76,FFFFFFFF
117.3036101,-46.85774089,5.82,FFFFFFFF
108.6917738,-46.84967225,5.72,FFFFFFFF
109.0644668,-46.77461104,5.64,FFFFFFFF
108.1405872,-46.75956448,4.49,FFFFFFFF
232.3511507,-46.7326907,5.26,FFFFFFFF
16.52127713,-46.71849042,3.32,FFFFFFFF
130.1565637,-46.64875492,3.77,FFFFFFFF
122.9998803,-46.64436989,5.77,FFFFFFFF
259.7623095,-46.6365001,5.47,FFFFFFFF
102.477571,-46.61547007,5.14,FFFFFFFF
116.881291,-46.60850937,5.22,FFFFFFFF
86.61402516,-46.59722012,5.31,FFFFFFFF
283.1133581,-46.59511945,5.51,FFFFFFFF
209.082889,-46.59272882,5.82,FFFFFFFF
137.8891208,-46.58392947,5.78,FFFFFFFF
147.9195349,-46.54764424,4.58,FFFFFFFF
341.4200314,-46.54729992,5.52,FFFFFFFF
132.6394326,-46.52919614,5.09,FFFFFFFF
263.9150472,-46.50559076,4.56,FFFFFFFF
204.3479058,-46.42784035,5.91,FFFFFFFF
15.7049656,-46.39733801,5.39,FFFFFFFF
117.3095792,-46.37322729,4.10,FFFFFFFF
127.4402255,-46.33172799,5.98,FFFFFFFF
28.41174872,-46.30244631,4.39,FFFFFFFF
219.0794033,-46.2454913,5.55,FFFFFFFF
247.4263769,-46.24321937,5.35,FFFFFFFF
312.3705384,-46.22689249,4.90,FFFFFFFF
147.8323422,-46.19395369,5.62,FFFFFFFF
131.8285352,-46.15542775,5.71,FFFFFFFF
190.3460207,-46.14572729,5.84,FFFFFFFF
216.8012478,-46.1340642,5.83,FFFFFFFF
219.3340208,-46.13341306,5.39,FFFFFFFF
10.33156671,-46.08500934,4.59,FFFFFFFF
214.8509697,-46.05808391,3.55,FFFFFFFF
140.5999793,-46.04750246,5.74,FFFFFFFF
131.5068946,-46.0415392,3.87,FFFFFFFF
276.7434595,-45.96832919,3.49,FFFFFFFF
272.8074009,-45.95432704,4.52,FFFFFFFF
335.7824632,-45.92834717,5.62,FFFFFFFF
82.89995202,-45.92540473,5.86,FFFFFFFF
277.9393169,-45.9147436,4.92,FFFFFFFF
131.6272964,-45.91251639,5.43,FFFFFFFF
261.7165978,-45.84296289,5.28,FFFFFFFF
123.599493,-45.83454842,5.86,FFFFFFFF
282.3636733,-45.81023948,5.80,FFFFFFFF
278.0081013,-45.7573539,5.07,FFFFFFFF
2.35224949,-45.74698836,3.88,FFFFFFFF
147.4881729,-45.73276023,5.09,FFFFFFFF
183.5113621,-45.72393011,5.31,FFFFFFFF
176.4333485,-45.69014545,5.28,FFFFFFFF
210.4312165,-45.60336989,4.34,FFFFFFFF
119.4655564,-45.57774475,5.14,FFFFFFFF
18.79403213,-45.53209717,4.97,FFFFFFFF
354.4622305,-45.49232134,4.74,FFFFFFFF
289.0905998,-45.46606262,5.38,FFFFFFFF
130.4871396,-45.4107261,5.20,FFFFFFFF
216.5450065,-45.37926095,4.33,FFFFFFFF
217.5360839,-45.32128792,5.51,FFFFFFFF
132.4485347,-45.30790977,4.94,FFFFFFFF
148.5736188,-45.28352716,5.72,FFFFFFFF
227.2109565,-45.27979406,4.07,FFFFFFFF
293.3401428,-45.27168903,5.59,FFFFFFFF
121.6680995,-45.26604229,5.04,FFFFFFFF
347.5892831,-45.24664747,3.88,FFFFFFFF
216.5343127,-45.22138996,4.56,FFFFFFFF
119.7575481,-45.21586305,5.98,FFFFFFFF
288.6646739,-45.19343079,5.91,FFFFFFFF
130.1469018,-45.19111481,5.67,FFFFFFFF
215.1772957,-45.1868814,4.78,FFFFFFFF
108.3057129,-45.18252474,4.87,FFFFFFFF
177.7864651,-45.1734495,4.47,FFFFFFFF
241.6225984,-45.17327517,4.73,FFFFFFFF
115.738171,-45.17177284,5.04,FFFFFFFF
300.2013485,-45.1129325,5.80,FFFFFFFF
91.16736258,-45.07954967,5.93,FFFFFFFF
157.98937,-45.06671373,5.76,FFFFFFFF
233.9719375,-44.95833688,4.55,FFFFFFFF
67.70874038,-44.95374351,5.07,FFFFFFFF
137.7683442,-44.86791223,4.99,FFFFFFFF
323.348054,-44.8486946,5.57,FFFFFFFF
209.6698807,-44.8035314,3.87,FFFFFFFF
290.8044192,-44.79964788,4.27,FFFFFFFF
146.6265877,-44.75505925,5.58,FFFFFFFF
127.3645333,-44.72482773,5.03,FFFFFFFF
30.42667654,-44.71339037,5.15,FFFFFFFF
230.6703647,-44.68957314,3.37,FFFFFFFF
188.6769023,-44.67251655,5.76,FFFFFFFF
235.2979823,-44.66055926,4.64,FFFFFFFF
108.3842954,-44.64052957,4.42,FFFFFFFF
158.140086,-44.6184503,5.91,FFFFFFFF
257.6764602,-44.5575511,5.06,FFFFFFFF
308.4794296,-44.51596141,5.12,FFFFFFFF
228.2066864,-44.50035965,4.83,FFFFFFFF
349.165784,-44.48914171,5.92,FFFFFFFF
290.6595272,-44.45891013,3.96,FFFFFFFF
48.10699596,-44.41965395,5.92,FFFFFFFF
234.0505689,-44.39668903,5.44,FFFFFFFF
168.3112075,-44.37222081,5.77,FFFFFFFF
269.1976068,-44.34219871,4.85,FFFFFFFF
182.2243274,-44.32588609,5.75,FFFFFFFF
64.8193549,-44.26783026,5.33,FFFFFFFF
139.0959891,-44.26574592,5.12,FFFFFFFF
273.972473,-44.20649632,5.45,FFFFFFFF
261.0545526,-44.1625017,5.10,FFFFFFFF
127.2815535,-44.16043155,5.82,FFFFFFFF
193.7446095,-44.15140639,5.89,FFFFFFFF
138.534291,-44.14585354,5.85,FFFFFFFF
204.2752164,-44.14316883,5.96,FFFFFFFF
259.6993281,-44.12970725,5.76,FFFFFFFF
122.3996793,-44.12277919,5.20,FFFFFFFF
276.0760035,-44.1102013,5.24,FFFFFFFF
119.3267939,-44.10987569,5.08,FFFFFFFF
248.5209177,-44.04530868,4.86,FFFFFFFF
89.65648606,-44.03458558,5.81,FFFFFFFF
312.1208315,-43.98827127,5.11,FFFFFFFF
109.5177378,-43.98677255,5.86,FFFFFFFF
199.3080126,-43.97944198,5.82,FFFFFFFF
245.6211413,-43.91202357,5.89,FFFFFFFF
164.9976204,-43.80713489,5.81,FFFFFFFF
337.4393561,-43.74922804,4.12,FFFFFFFF
282.2102939,-43.67999681,5.46,FFFFFFFF
6.55048418,-43.67990933,3.93,FFFFFFFF
138.1272546,-43.61329176,5.56,FFFFFFFF
105.9891682,-43.60898397,5.56,FFFFFFFF
222.9096805,-43.57529383,4.32,FFFFFFFF
346.7198686,-43.52032436,4.28,FFFFFFFF
32.28888091,-43.51647088,5.84,FFFFFFFF
277.9842661,-43.50736445,5.71,FFFFFFFF
119.2408718,-43.50042396,5.36,FFFFFFFF
337.3173087,-43.49555433,3.97,FFFFFFFF
292.3490456,-43.44491571,5.70,FFFFFFFF
282.3958254,-43.4340401,5.60,FFFFFFFF
136.9990713,-43.43262406,2.23,FFFFFFFF
271.7078522,-43.42496169,4.92,FFFFFFFF
249.6095887,-43.39837584,5.83,FFFFFFFF
197.8471146,-43.36850529,5.24,FFFFFFFF
22.0914236,-43.31772906,3.41,FFFFFFFF
112.3078263,-43.30189129,3.25,FFFFFFFF
258.038233,-43.23849039,3.32,FFFFFFFF
138.6021032,-43.22752192,5.24,FFFFFFFF
99.44029869,-43.19592394,3.17,FFFFFFFF
144.5059759,-43.19086905,5.51,FFFFFFFF
279.8966034,-43.18577561,5.42,FFFFFFFF
224.6331419,-43.13386699,2.68,FFFFFFFF
153.8814518,-43.11224108,5.59,FFFFFFFF
175.3327331,-43.09567719,5.54,FFFFFFFF
49.97177014,-43.07154929,4.26,FFFFFFFF
215.0404561,-43.05886202,5.55,FFFFFFFF
253.4268208,-43.05089096,5.95,FFFFFFFF
264.3296907,-42.99782155,1.86,FFFFFFFF
129.4110057,-42.98910371,4.11,FFFFFFFF
122.8579034,-42.98728888,4.73,FFFFFFFF
193.8310897,-42.9157015,5.46,FFFFFFFF
39.94966387,-42.89163328,4.74,FFFFFFFF
227.1633899,-42.86786973,5.85,FFFFFFFF
347.4901699,-42.86116912,5.83,FFFFFFFF
249.0940248,-42.85885401,5.46,FFFFFFFF
89.78662719,-42.81510761,3.96,FFFFFFFF
126.2383983,-42.76985034,5.97,FFFFFFFF
266.1750241,-42.72930009,5.87,FFFFFFFF
284.0707192,-42.71060161,5.35,FFFFFFFF
11.23801546,-42.67632489,5.94,FFFFFFFF
172.1462799,-42.67421801,5.14,FFFFFFFF
244.8235018,-42.67394008,5.44,FFFFFFFF
131.0998583,-42.64932331,4.05,FFFFFFFF
166.8198168,-42.63878147,5.15,FFFFFFFF
52.47997851,-42.63425261,5.76,FFFFFFFF
353.7688774,-42.61510105,4.69,FFFFFFFF
234.5138429,-42.56748493,4.34,FFFFFFFF
321.7569239,-42.54796563,5.50,FFFFFFFF
28.59191795,-42.49688104,5.12,FFFFFFFF
253.6122557,-42.4788755,5.84,FFFFFFFF
207.4041993,-42.47368506,3.47,FFFFFFFF
180.9138115,-42.43378714,5.15,FFFFFFFF
305.9716123,-42.42290463,5.64,FFFFFFFF
253.4988637,-42.36201968,4.70,FFFFFFFF
253.6462716,-42.36075916,3.62,FFFFFFFF
106.0116996,-42.33745341,5.20,FFFFFFFF
278.3756671,-42.31245871,4.62,FFFFFFFF
6.57028075,-42.30512197,2.40,FFFFFFFF
63.5003388,-42.29387294,3.85,FFFFFFFF
197.7872543,-42.23282785,5.78,FFFFFFFF
165.0385243,-42.22586959,4.37,FFFFFFFF
140.4622495,-42.19473814,5.56,FFFFFFFF
218.8768816,-42.15774562,2.33,FFFFFFFF
91.97028171,-42.1540013,5.50,FFFFFFFF
126.4663461,-42.15310407,5.45,FFFFFFFF
153.684474,-42.12206281,3.85,FFFFFFFF
224.7904125,-42.10414199,3.13,FFFFFFFF
209.5678528,-42.10070526,3.83,FFFFFFFF
285.7784692,-42.09499443,4.74,FFFFFFFF
205.9170664,-42.06751103,5.96,FFFFFFFF
305.6144975,-42.04934895,5.60,FFFFFFFF
29.91189289,-42.03028941,5.57,FFFFFFFF
62.71013758,-41.99374121,4.93,FFFFFFFF
287.4902249,-41.89222924,5.86,FFFFFFFF
298.8153295,-41.8684135,4.12,FFFFFFFF
135.336981,-41.86429036,5.56,FFFFFFFF
70.14092957,-41.86357034,4.44,FFFFFFFF
213.6781757,-41.83744813,5.61,FFFFFFFF
236.0945339,-41.81901826,5.93,FFFFFFFF
247.9240472,-41.81714208,5.31,FFFFFFFF
253.507659,-41.80638305,5.46,FFFFFFFF
239.8762327,-41.74439602,4.99,FFFFFFFF
269.4491939,-41.71625842,4.88,FFFFFFFF
152.6570662,-41.71493294,5.98,FFFFFFFF
207.3762392,-41.68765971,3.41,FFFFFFFF
154.6177752,-41.66849763,5.97,FFFFFFFF
155.5816918,-41.65010791,4.82,FFFFFFFF
334.1107023,-41.62720198,5.11,FFFFFFFF
196.6460308,-41.58840727,5.59,FFFFFFFF
218.8812412,-41.51738017,5.88,FFFFFFFF
201.7338496,-41.49756484,5.69,FFFFFFFF
21.16988858,-41.49245885,5.42,FFFFFFFF
229.0167985,-41.49114318,5.15,FFFFFFFF
16.94927201,-41.48693516,5.21,FFFFFFFF
345.998457,-41.47903194,5.79,FFFFFFFF
108.7381266,-41.42641755,5.95,FFFFFFFF
340.8748696,-41.41411843,4.84,FFFFFFFF
205.729428,-41.4009514,5.96,FFFFFFFF
316.6062393,-41.38593603,5.55,FFFFFFFF
272.7730676,-41.35902019,5.86,FFFFFFFF
333.9036867,-41.34675029,4.79,FFFFFFFF
273.3029153,-41.33609648,5.47,FFFFFFFF
120.6866205,-41.30986539,5.52,FFFFFFFF
135.0226672,-41.25373789,4.45,FFFFFFFF
182.227492,-41.23158452,5.51,FFFFFFFF
252.8905087,-41.23053288,5.23,FFFFFFFF
211.5116084,-41.17958035,4.36,FFFFFFFF
323.0244214,-41.1793364,5.29,FFFFFFFF
263.2807794,-41.17305756,5.84,FFFFFFFF
33.63317374,-41.16670109,5.91,FFFFFFFF
233.7852516,-41.16669497,2.80,FFFFFFFF
253.743772,-41.15085448,5.78,FFFFFFFF
242.8240312,-41.11949816,5.86,FFFFFFFF
348.7438952,-41.10512524,5.77,FFFFFFFF
226.3297851,-41.06723379,5.13,FFFFFFFF
188.9400606,-41.02194744,5.12,FFFFFFFF
321.1033283,-41.00669489,5.76,FFFFFFFF
81.77215841,-40.94377328,5.86,FFFFFFFF
115.9242822,-40.93332961,5.12,FFFFFFFF
106.7795246,-40.8932956,5.80,FFFFFFFF
251.1775089,-40.83962254,5.64,FFFFFFFF
349.5407755,-40.82406346,5.54,FFFFFFFF
320.1899315,-40.80950852,4.80,FFFFFFFF
229.7349565,-40.78816875,5.59,FFFFFFFF
267.8857212,-40.77232768,5.94,FFFFFFFF
84.68136124,-40.70735801,5.81,FFFFFFFF
143.0802948,-40.64932106,5.35,FFFFFFFF
230.3430683,-40.64745946,3.22,FFFFFFFF
