object_id,object_category,object_type,dec,ra,proper_names,bayer_designation,flamsteed_designation,hipparcos_number,hd_number,messier_number,caldwell_number,ngc_number,ic_number,constellations_abbreviations,mag,bv,distance,colour
105501,Star,Unknown,59.85150995,320.8939964,,,,105621,,,,,,Cep,9.31,0.19,,
105502,Star,Unknown,46.24849724,320.8966991,,,,105622,,,,,,Cyg,12.15,2.42,,
105503,Star,Unknown,14.05017623,320.8974452,,,,105623,,,,,,Peg,6.76,-0.109,,
105504,Star,Unknown,40.01861743,320.8980424,,,,105624,,,,,,Cyg,7.2,0.146,,
105505,Star,Unknown,64.92723826,320.8988563,,,,105625,,,,,,Cep,8.18,0.14,,
105506,Star,Unknown,20.7934531,320.9046909,,,,105626,,,,,,Peg,9.78,0.665,,
105507,Star,Unknown,-56.55246009,320.9095507,,,,105627,,,,,,Ind,10.18,0.64,,
105508,Star,Unknown,-55.54301684,320.9164927,,,,105629,,,,,,Ind,7.47,0.546,,
105509,Star,Unknown,-85.28834764,320.9167188,,,,105628,,,,,,Oct,7.89,0.124,,
105510,Star,Unknown,55.2940785,320.9171482,,,,105630,,,,,,Cyg,7.86,0.168,,
105511,Star,Unknown,-39.77879719,320.9189912,,,,105631,,,,,,Mic,7.47,0.41,,
105512,Star,Unknown,-35.68558426,320.9229693,,,,105632,,,,,,Mic,10.44,0.599,,
105513,Star,Unknown,-12.06016888,320.9244584,,,,105633,,,,,,Aqr,8.01,-0.116,,
105514,Star,Unknown,4.36504912,320.931655,,,,105634,,,,,,Equ,8.43,0.387,,
105515,Star,Unknown,69.53443974,320.9374159,,,,105635,,,,,,Cep,6.93,0.013,,
105516,Star,Unknown,1.6810917,320.9447186,,,,105636,,,,,,Aqr,7.28,1.044,,
105517,Star,Unknown,37.35148115,320.9516183,,,,105637,,,,,,Cyg,6.46,1.472,,
105518,Star,Unknown,-40.70143044,320.9532814,,,,105638,,,,,,Mic,12.37,1.5,,
105519,Star,Unknown,1.61638149,320.9540759,,,,105639,,,,,,Aqr,8.95,0.851,,
105520,Star,Unknown,47.16455156,320.9590633,,,,105640,,,,,,Cyg,7.08,0.422,,
105521,Star,Unknown,57.94022874,320.961517,,,,105642,,,,,,Cep,7.7,1.081,,
105522,Star,Unknown,-6.58395082,320.961851,,,,105641,,,,,,Aqr,7.62,0.501,,
105523,Star,Unknown,-64.40511383,320.9678823,,,,105643,,,,,,Pav,8.1,0.37,,
105524,Star,Unknown,83.28332392,320.9687753,,,,105644,,,,,,Cep,8.59,0.452,,
105525,Star,Unknown,21.93077938,320.97794,,,,105645,,,,,,Peg,8.03,-0.095,,
105526,Star,Unknown,-25.2024843,320.9828998,,,,105646,,,,,,Cap,6.47,1.123,,
105527,Star,Unknown,-44.27956005,320.9828418,,,,105647,,,,,,Mic,10.1,0.444,,
105528,Star,Unknown,-44.39175447,320.9839718,,,,105648,,,,,,Mic,11.3,1.613,,
105529,Star,Unknown,63.88322339,320.9861033,,,,105649,,,,,,Cep,9.7,0.241,,
105530,Star,Unknown,51.657184,320.9916377,,,,105650,,,,,,Cyg,7.1,-0.086,,
105531,Star,Unknown,35.16650937,320.9921159,,,,105651,,,,,,Cyg,9.26,-0.04,,
105532,Star,Unknown,24.27413557,320.9951142,,,,105652,,,,,,Vul,5.7,0.314,,
105533,Star,Unknown,18.27882714,321.0010161,,,,105653,,,,,,Peg,9.18,0.879,,
105534,Star,Unknown,39.15934563,321.0091694,,,,105654,,,,,,Cyg,8.94,0.013,,
105535,Star,Unknown,52.44913962,321.0119463,,,,105655,,,,,,Cyg,8.11,0.01,,
105536,Star,Unknown,-40.03008229,321.0151673,,,,105656,,,,,,Mic,7.36,0.412,,
105537,Star,Unknown,52.08035282,321.0169857,,,,105657,,,,,,Cyg,8.71,1.388,,
105538,Star,Unknown,47.70648692,321.0233347,,,,105658,,,,,,Cyg,8.01,0.017,,
105539,Star,Unknown,48.5569013,321.0248974,,,,105659,,,,,,Cyg,7.53,-0.065,,
105540,Star,Unknown,25.31242346,321.0310395,,,,105660,,,,,,Vul,6.2,0.026,,
105541,Star,Unknown,-1.9154751,321.0318362,,,,105661,,,,,,Aqr,9.69,0.735,,
105542,Star,Unknown,-22.74710087,321.0330241,,,,105662,,,,,,Cap,6.38,1.026,,
105543,Star,Unknown,-19.62081188,321.0350353,,,,105663,,,,,,Cap,9.29,0.459,,
105544,Star,Unknown,-64.79915372,321.0370669,,,,105664,,,,,,Pav,8.46,1.45,,
105545,Star,Unknown,-20.85186872,321.0399724,,,33 Cap,105665,,,,,,Cap,5.38,1.176,,
105546,Star,Unknown,48.81934798,321.0420975,,,,105666,,,,,,Cyg,7.41,0.125,,
105547,Star,Unknown,-6.74378773,321.0458371,,,,105667,,,,,,Aqr,8.17,0.493,,
105548,Star,Unknown,-12.87810842,321.0478891,,,18 Aqr,105668,,,,,,Aqr,5.48,0.297,,
105549,Star,Unknown,50.43605338,321.0483845,,,,105669,,,,,,Cyg,7.46,1.458,,
105550,Star,Unknown,47.20649686,321.0508253,,,,105670,,,,,,Cyg,8.91,0.12,,
105551,Star,Unknown,35.02647954,321.0530978,,,,105671,,,,,,Cyg,8.53,0.335,,
105552,Star,Unknown,-19.79344488,321.0559787,,,,105672,,,,,,Cap,9.12,0.555,,
105553,Star,Unknown,36.42797448,321.0576992,,,,105673,,,,,,Cyg,8.88,-0.031,,
105554,Star,Unknown,-25.56117559,321.0624166,,,,105674,,,,,,Cap,7.91,0.229,,
105555,Star,Unknown,-58.69230714,321.0630419,,,,105675,,,,,,Ind,8.68,1.063,,
105556,Star,Unknown,37.66230966,321.067658,,,,105676,,,,,,Cyg,7.8,0.675,,
105557,Star,Unknown,62.9934795,321.0689363,,,,105677,,,,,,Cep,7.44,0.043,,
105558,Star,Unknown,-69.7338819,321.0697925,,,,105678,,,,,,Pav,6.28,2.607,,
105559,Star,Unknown,-46.69308107,321.0764835,,,,105679,,,,,,Ind,12.45,1.52,,
105560,Star,Unknown,61.27136952,321.0801671,,,,105680,,,,,,Cep,8.79,0.281,,
105561,Star,Unknown,35.31455938,321.08112,,,,105681,,,,,,Cyg,8.47,0.945,,
105562,Star,Unknown,3.71667607,321.0823547,,,,105682,,,,,,Equ,9.27,0.73,,
105563,Star,Unknown,-24.42250113,321.0865361,,,,105683,,,,,,Cap,6.73,0.357,,
105564,Star,Unknown,-16.06218873,321.0865805,,,,105684,,,,,,Cap,8.7,-0.046,,
105565,Star,Unknown,-46.61470654,321.086849,,,,105685,,,,,,Ind,6.3,0.235,,
105566,Star,Unknown,-37.85384539,321.0902965,,,,105686,,,,,,Mic,12.29,0.58,,
105567,Star,Unknown,55.60633452,321.0910762,,,,105687,,,,,,Cep,9.19,0.337,,
105568,Star,Unknown,30.93663309,321.0945002,,,,105688,,,,,,Cyg,6.73,0.191,,
105569,Star,Unknown,24.52839303,321.0963938,,,,105689,,,,,,Vul,6.35,1.057,,
105570,Star,Unknown,56.36156674,321.0968865,,,,105690,,,,,,Cep,8.83,0.467,,
105571,Star,Unknown,69.99319945,321.0997143,,,,105691,,,,,,Cep,7.76,0.105,,
105572,Star,Unknown,-54.57785124,321.1005411,,,,105692,,,,,,Ind,9.13,0.7,,
105573,Star,Unknown,36.55031585,321.1005383,,,,105693,,,,,,Cyg,10.23,0.045,,
105574,Star,Unknown,75.97157966,321.102371,,,,105694,,,,,,Cep,7.22,1.069,,
105575,Star,Unknown,10.17425159,321.1023505,,,,105695,,,,,,Equ,6.33,0.474,,
105576,Star,Unknown,-41.00669545,321.1034133,,tet02 Mic,,105696,,,,,,Mic,5.76,-0.036,,
105577,Star,Unknown,-29.2473586,321.1072938,,,,105697,,,,,,Mic,9.67,0.78,,
105578,Star,Unknown,-60.67531558,321.1110531,,,,105698,,,,,,Pav,8.69,0.573,,
105579,Star,Unknown,55.36673466,321.1264124,,,,105699,,,,,,Cyg;Cep,7.5,0.493,,
105580,Star,Unknown,30.25484275,321.1282631,,,,105700,,,,,,Cyg,9.44,0.466,,
105581,Star,Unknown,36.49849322,321.1294738,,,,105701,,,,,,Cyg,9.7,0.012,,
105582,Star,Unknown,32.95688703,321.1356422,,,,105702,,,,,,Cyg,8.09,1.535,,
105583,Star,Unknown,26.17456032,321.1416892,,,,105703,,,,,,Vul,5.67,0.323,,
105584,Star,Unknown,34.26326327,321.1419001,,,,105704,,,,,,Cyg,8.74,0.168,,
105585,Star,Unknown,-6.71531758,321.1498054,,,,105705,,,,,,Aqr,7.14,0.342,,
105586,Star,Unknown,53.36341262,321.1525864,,,,105706,,,,,,Cyg,8.25,0.347,,
105587,Star,Unknown,32.12298266,321.152514,,,,105707,,,,,,Cyg,11.09,,,
105588,Star,Unknown,-61.18728733,321.1592566,,,,105708,,,,,,Pav,7.96,1.043,,
105589,Star,Unknown,44.29185805,321.1648613,,,,105709,,,,,,Cyg,8.05,1.2,,
105590,Star,Unknown,14.47629862,321.1651083,,,,105710,,,,,,Peg,7.6,1.11,,
105591,Star,Unknown,-34.96753802,321.1657773,,,,105711,,,,,,Mic,7.07,1.144,,
105592,Star,Unknown,-68.22783358,321.169342,,,,105712,,,,,,Pav,6.98,0.723,,
105593,Star,Unknown,21.26521236,321.1685251,,,,105713,,,,,,Peg,9.13,0.6,,
105594,Star,Unknown,-47.6629462,321.1705414,,,,105714,,,,,,Ind,10.23,0.53,,
105595,Star,Unknown,-4.34097537,321.1728247,,,,105715,,,,,,Aqr,8.22,0.599,,
105596,Star,Unknown,-48.16227834,321.1729355,,,,105716,,,,,,Ind,9.86,0.182,,
105597,Star,Unknown,-5.58130718,321.1784243,,,,105717,,,,,,Aqr,7.21,1.125,,
105598,Star,Unknown,36.48611866,321.1893288,,,,105718,,,,,,Cyg,9.05,1.085,,
105599,Star,Unknown,-57.25718044,321.1910361,,,,105719,,,,,,Ind,7.18,0.238,,
105600,Star,Unknown,-41.99592327,321.1939558,,,,105721,,,,,,Mic,8.32,0.503,,
105601,Star,Unknown,-80.87136229,321.1951953,,,,105720,,,,,,Oct,9.56,0.6,,
105602,Star,Unknown,49.3917776,321.1966561,,,,105722,,,,,,Cyg,8.02,0.097,,
105603,Star,Unknown,-27.05389506,321.1985921,,,,105723,,,,,,Cap,9.62,0.75,,
105604,Star,Unknown,25.88045976,321.2004287,,,,105724,,,,,,Vul,7.07,0.049,,
105605,Star,Unknown,39.04010921,321.2019597,,,,105725,,,,,,Cyg,8.25,1.405,,
105606,Star,Unknown,26.63055263,321.2048892,,,,105726,,,,,,Vul,8.44,1.235,,
105607,Star,Unknown,80.52482631,321.2064663,,,,105727,,,,,,Cep,5.97,0.95,,
105608,Star,Unknown,-52.72717879,321.2120724,,,,105728,,,,,,Ind,8.9,1.496,,
105609,Star,Unknown,-3.39835724,321.2153124,,,20 Aqr,105729,,,,,,Aqr,6.38,0.334,,
105610,Star,Unknown,-61.9588417,321.2174578,,,,105730,,,,,,Pav,11.06,0.579,,
105611,Star,Unknown,-31.91321331,321.2251573,,,,105731,,,,,,Mic,9.61,0.334,,
105612,Star,Unknown,57.56289988,321.2291543,,,,105732,,,,,,Cep,9.44,0.385,,
105613,Star,Unknown,49.32312844,321.2309924,,,,105733,,,,,,Cyg,6.57,0.003,,
105614,Star,Unknown,-8.17923502,321.2358322,,,,105734,,,,,,Aqr,7.78,0.558,,
105615,Star,Unknown,-18.95211505,321.2367441,,,,105735,,,,,,Cap,9,0.395,,
105616,Star,Unknown,-49.59358765,321.2423984,,,,105736,,,,,,Ind,9.53,1.235,,
105617,Star,Unknown,-37.26427467,321.2470589,,,,105737,,,,,,Mic,10.37,0.772,,
105618,Star,Unknown,27.41799996,321.2489811,,,,105738,,,,,,Vul,6.99,-0.082,,
105619,Star,Unknown,33.68748408,321.2514887,,,,105739,,,,,,Cyg,8.38,0.453,,
105620,Star,Unknown,-23.31889873,321.2576521,,,,105740,,,,,,Cap,9.92,0.989,,
105621,Star,Unknown,44.45177172,321.2601805,,,,105741,,,,,,Cyg,8.88,0.544,,
105622,Star,Unknown,-67.62339918,321.2607055,,,,105742,,,,,,Pav,8.76,0.586,,
105623,Star,Unknown,9.3805462,321.2671001,,,,105743,,,,,,Equ,9.29,0.361,,
105624,Star,Unknown,13.19991794,321.267903,,,,105744,,,,,,Peg,8.61,0.621,,
105625,Star,Unknown,44.07456935,321.2701132,,,,105745,,,,,,Cyg,9.96,0.54,,
105626,Star,Unknown,-76.52585113,321.2710167,,,,105746,,,,,,Oct,7.96,0.398,,
105627,Star,Unknown,9.38406643,321.2736529,,,,105747,,,,,,Equ,7.43,0,,
105628,Star,Unknown,-45.01556414,321.2775151,,,,105748,,,,,,Ind,8.63,1.308,,
105629,Star,Unknown,52.47513277,321.2792243,,,,105749,,,,,,Cyg,8.49,0.635,,
105630,Star,Unknown,-1.98864954,321.2796077,,,,105750,,,,,,Aqr,7.95,0.136,,
105631,Star,Unknown,60.29231655,321.2798563,,,,105751,,,,,,Cep,8.89,1.144,,
105632,Star,Unknown,55.35151288,321.2800966,,,,105752,,,,,,Cyg;Cep,8.31,1.088,,
105633,Star,Unknown,18.46261843,321.2894967,,,,105753,,,,,,Peg,7.74,0.04,,
105634,Star,Unknown,-16.40214645,321.2936444,,,,105754,,,,,,Cap,9.36,0.229,,
105635,Star,Unknown,-55.43190226,321.2938942,,,,105755,,,,,,Ind,8.99,1.287,,
105636,Star,Unknown,-0.25246018,321.2962796,,,,105756,,,,,,Aqr,9.44,0.083,,
105637,Star,Unknown,-26.10462518,321.2971401,,,,105757,,,,,,Cap,9.04,1.58,,
105638,Star,Unknown,58.16683891,321.3011692,,,,105758,,,,,,Cep,8.16,1.252,,
105639,Star,Unknown,-13.49352533,321.3033821,,,,105759,,,,,,Aqr,8.16,0.422,,
105640,Star,Unknown,16.00144844,321.3037572,,,,105760,,,,,,Peg,9.14,0.626,,
105641,Star,Unknown,-9.74855197,321.3042798,,,19 Aqr,105761,,,,,,Aqr,5.71,0.208,,
105642,Star,Unknown,41.07709366,321.3072379,,,,105762,,,,,,Cyg,8.13,0.438,,
105643,Star,Unknown,42.1682454,321.3130888,,,,105763,,,,,,Cyg,9.34,0.623,,
105644,Star,Unknown,-34.85673073,321.3156522,,,,105764,,,,,,Mic,6.92,0.506,,
105645,Star,Unknown,24.49149089,321.3170107,,,,105765,,,,,,Vul,7.84,0.21,,
105646,Star,Unknown,70.47754019,321.3199925,,,,105766,,,,,,Cep,7.26,0.619,,
105647,Star,Unknown,-3.55674744,321.320657,,,21 Aqr,105767,,,,,,Aqr,5.48,1.451,,
105648,Star,Unknown,-71.79906071,321.3251885,,,,105768,,,,,,Pav,6.09,1.265,,
105649,Star,Unknown,46.71434148,321.3314532,,,,105769,,,,,,Cyg,5.59,0.335,,
105650,Star,Unknown,29.46170495,321.3332953,,,,105770,,,,,,Cyg,7.27,0.504,,
105651,Star,Unknown,46.056875,321.334941,,,,105771,,,,,,Cyg,7.64,1.002,,
105652,Star,Unknown,-24.0598203,321.3351835,,,,105772,,,,,,Cap,8.19,0.888,,
105653,Star,Unknown,34.74396951,321.3364124,,,,105773,,,,,,Cyg,7.95,0.449,,
105654,Star,Unknown,4.94285061,321.3365245,,,,105774,,,,,,Equ,9.69,0.529,,
105655,Star,Unknown,42.78419469,321.3401605,,,,105775,,,,,,Cyg,7.55,0.515,,
105656,Star,Unknown,25.87453011,321.343592,,,,105776,,,,,,Vul,9.99,-0.071,,
105657,Star,Unknown,51.13267674,321.3463519,,,,105777,,,,,,Cyg,7.8,0.17,,
105658,Star,Unknown,-65.27308902,321.3470915,,,,105778,,,,,,Pav,8.55,1.499,,
105659,Star,Unknown,-45.1619044,321.3477958,,,,105779,,,,,,Ind,6.83,0.111,,
105660,Star,Unknown,-58.93797645,321.3511298,,,,105780,,,,,,Ind,8.18,1.165,,
105661,Star,Unknown,-72.59541102,321.3512566,,,,105781,,,,,,Pav,7.32,0.911,,
105662,Star,Unknown,-14.2773419,321.3537954,,,,105782,,,,,,Aqr,6.85,0.043,,
105663,Star,Unknown,17.76912795,321.359891,,,,105783,,,,,,Peg,9.22,1,,
105664,Star,Unknown,11.34604678,321.3621921,,,,105784,,,,,,Equ,8.24,0.515,,
105665,Star,Unknown,9.63025312,321.36554,,,,105785,,,,,,Equ,8.17,1.358,,
105666,Star,Unknown,-45.80417915,321.3666018,,,,105786,,,,,,Ind,8.3,0.87,,
105667,Star,Unknown,39.44437423,321.3670597,,,,105787,,,,,,Cyg,8.72,0.455,,
105668,Star,Unknown,-41.70204292,321.3681604,,,,105788,,,,,,Mic,7.57,1.567,,
105669,Star,Unknown,-23.58154526,321.3694787,,,,105789,,,,,,Cap,8.5,0.556,,
105670,Star,Unknown,-69.26599972,321.371038,,,,105790,,,,,,Pav,8.95,0.837,,
105671,Star,Unknown,27.21068197,321.3708398,,,,105791,,,,,,Vul,8.28,0.828,,
105672,Star,Unknown,2.04301458,321.3782529,,,,105792,,,,,,Aqr,7.53,0.01,,
105673,Star,Unknown,11.6504962,321.3847781,,,,105793,,,,,,Equ,7.64,0.418,,
105674,Star,Unknown,58.28864877,321.3857147,,,,105794,,,,,,Cep,10.25,0.199,,
105675,Star,Unknown,54.49016603,321.3864169,,,,105795,,,,,,Cyg,8.8,0.04,,
105676,Star,Unknown,-43.00785822,321.3875448,,,,105796,,,,,,Mic,10.83,0.63,,
105677,Star,Unknown,-0.98517947,321.3894667,,,,105797,,,,,,Aqr,8.82,0.554,,
105678,Star,Unknown,-35.58437991,321.3902246,,,,105799,,,,,,Mic,8.81,0.614,,
105679,Star,Unknown,58.2345338,321.3901554,,,,105798,,,,,,Cep,7.65,0.107,,
105680,Star,Unknown,-0.23193244,321.3955435,,,,105800,,,,,,Aqr,7.6,1.606,,
105681,Star,Unknown,65.85725868,321.4004952,,,,105801,,,,,,Cep,8.91,0.473,,
105682,Star,Unknown,66.71416861,321.4090042,,,,105802,,,,,,Cep,8.87,1.041,,
105683,Star,Unknown,-63.8697253,321.4109987,,,,105803,,,,,,Pav,8.47,0.934,,
105684,Star,Unknown,-39.18696007,321.4126526,,,,105804,,,,,,Mic,9.34,0.74,,
105685,Star,Unknown,-10.52032631,321.41487,,,,105805,,,,,,Aqr,9.18,0.328,,
105686,Star,Unknown,-21.66285727,321.4225268,,,,105806,,,,,,Cap,8.43,0.409,,
105687,Star,Unknown,65.30832877,321.423381,,,,105807,,,,,,Cep,9.22,0.254,,
105688,Star,Unknown,-18.5873393,321.429186,,,,105808,,,,,,Cap,8.14,1.206,,
105689,Star,Unknown,-29.86754911,321.43219,,,,105809,,,,,,Mic,9.18,1.352,,
105690,Star,Unknown,15.61771818,321.443243,,,,105810,,,,,,Peg,6.8,1.549,,
105691,Star,Unknown,52.86187385,321.4457928,,,,105812,,,,,,Cyg,7.68,1.542,,
105692,Star,Unknown,36.66738607,321.4459383,,,69 Cyg,105811,,,,,,Cyg,5.93,0.033,,
105693,Star,Unknown,33.48215882,321.4491353,,,,105813,,,,,,Cyg,8.31,0.043,,
105694,Star,Unknown,-25.23785621,321.4517487,,,,105814,,,,,,Cap,7.59,0.974,,
105695,Star,Unknown,-23.82209782,321.4523035,,,,105815,,,,,,Cap,6.51,1.019,,
105696,Star,Unknown,-35.83663912,321.4573529,,,,105816,,,,,,Mic,7.76,1.109,,
105697,Star,Unknown,38.51623086,321.4585051,,,,105817,,,,,,Cyg,8.49,0.159,,
105698,Star,Unknown,-43.77814479,321.4615712,,,,105818,,,,,,Mic,7.93,0.416,,
105699,Star,Unknown,0.53433969,321.4649339,,,,105819,,,,,,Aqr,6.45,0.162,,
105700,Star,Unknown,-70.71767334,321.478728,,,,105820,,,,,,Pav,7.79,1.099,,
105701,Star,Unknown,-31.18277736,321.4833587,,,,105821,,,,,,Mic,9.48,0.858,,
105702,Star,Unknown,-55.88819448,321.4905359,,,,105822,,,,,,Ind,8.02,1.373,,
105703,Star,Unknown,38.76475431,321.4934626,,,,105823,,,,,,Cyg,8.9,0.535,,
105704,Star,Unknown,41.19442401,321.4967154,,,,105824,,,,,,Cyg,9.61,1.054,,
105705,Star,Unknown,49.84018915,321.5041735,,,,105825,,,,,,Cyg,8.97,0.116,,
105706,Star,Unknown,44.39447499,321.5049791,,,,105826,,,,,,Cyg,7.87,0.213,,
105707,Star,Unknown,12.84008763,321.5097427,,,,105827,,,,,,Peg;Equ,9.07,0.212,,
105708,Star,Unknown,-53.14140607,321.5167465,,,,105828,,,,,,Ind,8.7,1.491,,
105709,Star,Unknown,47.65377272,321.5192501,,,,105829,,,,,,Cyg,8.41,0.051,,
105710,Star,Unknown,-58.09423264,321.5300422,,,,105830,,,,,,Ind,8.42,0.943,,
105711,Star,Unknown,-24.48422034,321.5302601,,,,105831,,,,,,Cap,7.22,1.001,,
105712,Star,Unknown,-51.09913963,321.5307839,,,,105832,,,,,,Ind,8.81,1.017,,
105713,Star,Unknown,18.0650977,321.5309268,,,,105833,,,,,,Peg,6.83,-0.014,,
105714,Star,Unknown,-51.74855569,321.5324416,,,,105834,,,,,,Ind,8.53,1.107,,
105715,Star,Unknown,13.73957241,321.538512,,,,105835,,,,,,Peg,9.72,1.205,,
105716,Star,Unknown,56.50903401,321.5522509,,,,105836,,,,,,Cep,7.83,1.412,,
105717,Star,Unknown,-65.98796754,321.553497,,,,105837,,,,,,Pav,9.24,0.535,,
105718,Star,Unknown,-57.95005763,321.5551441,,,,105838,,,,,,Ind,8.84,0.463,,
105719,Star,Unknown,-21.83014135,321.5592894,,,,105839,,,,,,Cap,7.86,1.416,,
105720,Star,Unknown,-54.66045955,321.5643311,,gam Ind,,105841,,,,,,Ind,6.1,0.366,,
105721,Star,Unknown,79.80471267,321.5644712,,,,105840,,,,,,Cep,8.65,1.16,,
105722,Star,Unknown,-68.10015869,321.5652478,,,,105842,,,,,,Pav,8.87,-0.1,,
105723,Star,Unknown,61.57090581,321.5688481,,,,105843,,,,,,Cep,8.88,0.245,,
105724,Star,Unknown,-18.14941972,321.5690252,,,,105844,,,,,,Cap,8.51,1.42,,
105725,Star,Unknown,-27.16988057,321.5719144,,,,105845,,,,,,Cap,9.21,0.576,,
105726,Star,Unknown,35.83924891,321.5733317,,,,105846,,,,,,Cyg,7.77,1.446,,
105727,Star,Unknown,10.14490788,321.5753655,,,,105847,,,,,,Peg,7.51,0.927,,
105728,Star,Unknown,19.15695761,321.5782115,,,,105848,,,,,,Peg,10.42,0.642,,
105729,Star,Unknown,68.64984668,321.5803272,,,,105849,,,,,,Cep,10.6,0.797,,
105730,Star,Unknown,41.37158004,321.579915,,,,105850,,,,,,Cyg,8.44,0.2,,
105731,Star,Unknown,-38.01728651,321.5850536,,,,105851,,,,,,Mic,8.8,1.346,,
105732,Star,Unknown,8.96891034,321.5883234,,,,105852,,,,,,Peg,9.81,1.232,,
105733,Star,Unknown,-20.99910101,321.591724,,,,105853,,,,,,Cap,7.22,1.14,,
105734,Star,Unknown,-37.82942941,321.5953063,,,,105854,,,,,,Mic,5.64,1.185,,
105735,Star,Unknown,73.66496563,321.5970735,,,,105855,,,,,,Cep,9.21,0.595,,
105736,Star,Unknown,-12.09549467,321.6045168,,,,105856,,,,,,Aqr,6.7,1.022,,
105737,Star,Unknown,43.11939765,321.6073108,,,,105857,,,,,,Cyg,8.31,0.501,,
105738,Star,Unknown,-20.42478067,321.6094225,,,,105862,,,,,,Cap,8.8,0.072,,
105739,Star,Unknown,-10.91754373,321.6103485,,,,105859,,,,,,Aqr,7.95,0.951,,
105740,Star,Unknown,-65.36619828,321.6108567,,gam Pav,,105858,,,,,,Pav,4.21,0.494,,
105741,Star,Unknown,19.37563988,321.6110934,,,,105860,,,,,,Peg,6.08,0.235,,
105742,Star,Unknown,-15.24521751,321.6127004,,,,105861,,,,,,Cap,7.97,1.169,,
105743,Star,Unknown,-44.22361883,321.61358,,,,105863,,,,,,Mic,10.7,1.335,,
105744,Star,Unknown,1.10335886,321.6168876,,,,105864,,,,,,Aqr,6.12,0.481,,
105745,Star,Unknown,-36.44307616,321.6180208,,,,105865,,,,,,Mic,7.8,1.214,,
105746,Star,Unknown,49.28023778,321.6182354,,,,105866,,,,,,Cyg,7.97,-0.116,,
105747,Star,Unknown,52.74795543,321.6212033,,,,105867,,,,,,Cyg,7.6,-0.023,,
105748,Star,Unknown,46.71011063,321.6213647,,,,105868,,,,,,Cyg,8.76,0.202,,
105749,Star,Unknown,-28.35222119,321.6243118,,,,105869,,,,,,Mic,9.52,1.148,,
105750,Star,Unknown,-70.12744263,321.6245446,,,,105870,,,,,,Pav,8.65,0.4,,
105751,Star,Unknown,-31.19000963,321.6260266,,,,105872,,,,,,Mic,9.38,0.892,,
105752,Star,Unknown,-85.72278182,321.6324811,,,,105871,,,,,,Oct,8.88,0.921,,
105753,Star,Unknown,-30.46106373,321.6283052,,,,105873,,,,,,Mic,9.38,0.77,,
105754,Star,Unknown,33.58604661,321.6320013,,,,105874,,,,,,Cyg,7.99,0.401,,
105755,Star,Unknown,22.94980032,321.6447208,,,,105875,,,,,,Peg,8.43,1.062,,
105756,Star,Unknown,-80.68247778,321.6467176,,,,105876,,,,,,Oct,8.14,0.633,,
105757,Star,Unknown,-6.00134591,321.6477812,,,,105877,,,,,,Aqr,8.03,1.043,,
105758,Star,Unknown,-44.84657193,321.6493373,,,,105878,,,,,,Mic,7.87,0.457,,
105759,Star,Unknown,-46.06725616,321.6549967,,,,105879,,,,,,Ind,7.21,0.54,,
105760,Star,Unknown,20.71276322,321.6574217,,,,105880,,,,,,Peg,7.68,0.12,,
105761,Star,Unknown,-22.41133249,321.6667753,,zet Cap,34 Cap,105881,,,,,,Cap,3.77,1.002,,
105762,Star,Unknown,13.68826489,321.6713943,,,,105882,,,,,,Peg,7.12,0.158,,
105763,Star,Unknown,59.10400326,321.6727532,,,,105883,,,,,,Cep,9.85,0.45,,
105764,Star,Unknown,-30.48898123,321.6730955,,,,105884,,,,,,Mic,7.88,1.118,,
105765,Star,Unknown,3.73714217,321.6768787,,,,105885,,,,,,Peg,10.5,1.369,,
105766,Star,Unknown,31.90667994,321.6774174,,,,105886,,,,,,Cyg,8.48,0.001,,
105767,Star,Unknown,-29.01308464,321.6782641,,,,105887,,,,,,Mic,8.16,1.078,,
105768,Star,Unknown,5.44163907,321.6787734,,,,105888,,,,,,Peg,8.49,0.572,,
105769,Star,Unknown,28.38106317,321.6834629,,,,105889,,,,,,Vul,10.1,1.545,,
105770,Star,Unknown,3.58636696,321.6837114,,,,105890,,,,,,Peg,8.97,1.156,,
105771,Star,Unknown,52.89853709,321.6873748,,,,105891,,,,,,Cyg,6.01,-0.109,,
105772,Star,Unknown,-17.27019557,321.6878546,,,,105892,,,,,,Cap,8.3,0.499,,
105773,Star,Unknown,43.81233991,321.6940259,,,,105893,,,,,,Cyg,7.47,0.012,,
105774,Star,Unknown,37.51763528,321.6986454,,,,105894,,,,,,Cyg,7.76,1.447,,
105775,Star,Unknown,22.16378642,321.7098921,,,,105895,,,,,,Peg,8.01,1.289,,
105776,Star,Unknown,7.920501,321.7121888,,,,105896,,,,,,Peg,7.92,0.998,,
105777,Star,Unknown,-48.94743678,321.7131557,,,,105897,,,,,,Ind,9.66,0.441,,
105778,Star,Unknown,48.83516845,321.7150888,,,,105898,,,,,,Cyg,5.29,0.108,,
105779,Star,Unknown,-2.73634621,321.7153764,,,,105899,,,,,,Aqr,8.92,0.58,,
105780,Star,Unknown,-35.0190941,321.7192664,,,,105900,,,,,,Mic,8.35,1.09,,
105781,Star,Unknown,-33.90991134,321.7255407,,,,105901,,,,,,Mic,9,1.037,,
105782,Star,Unknown,10.66784329,321.7280852,,,,105902,,,,,,Peg,6.97,0.382,,
105783,Star,Unknown,63.5857734,321.7306768,,,,105903,,,,,,Cep,7.62,0.16,,
