ra_start,dec_start,ra_end,dec_end,colour,width,constellation
252.417492,-70.230003,253.427792,-70.218441,87C5FFFF,1,0
253.427792,-70.218441,254.437515,-70.206815,87C5FFFF,1,0
254.437515,-70.206815,255.446663,-70.195128,87C5FFFF,1,0
255.446663,-70.195128,256.455233,-70.183385,87C5FFFF,1,0
256.455233,-70.183385,257.463222,-70.171590,87C5FFFF,1,0
257.463222,-70.171590,258.47063,-70.159744,87C5FFFF,1,0
258.47063,-70.159744,258.373091,-69.160319,87C5FFFF,1,0
258.373091,-69.160319,258.2841,-68.160843,87C5FFFF,1,0
258.2841,-68.160843,258.242451,-67.661088,87C5FFFF,1,0
258.242451,-67.661088,259.248551,-67.649208,87C5FFFF,1,0
259.248551,-67.649208,260.254139,-67.637284,87C5FFFF,1,0
260.254139,-67.637284,261.259212,-67.625322,87C5FFFF,1,0
261.259212,-67.625322,262.263774,-67.613324,87C5FFFF,1,0
262.263774,-67.613324,263.267822,-67.601294,87C5FFFF,1,0
263.267822,-67.601294,264.271354,-67.589237,87C5FFFF,1,0
264.271354,-67.589237,265.274375,-67.577155,87C5FFFF,1,0
265.274375,-67.577155,265.775691,-67.571107,87C5FFFF,1,0
265.775691,-67.571107,266.276879,-67.565053,87C5FFFF,1,0
266.276879,-67.565053,267.278868,-67.552935,87C5FFFF,1,0
267.278868,-67.552935,268.280343,-67.540803,87C5FFFF,1,0
268.280343,-67.540803,269.281305,-67.528662,87C5FFFF,1,0
269.281305,-67.528662,270.281754,-67.516515,87C5FFFF,1,0
270.281754,-67.516515,271.28169,-67.504366,87C5FFFF,1,0
271.28169,-67.504366,272.281113,-67.492219,87C5FFFF,1,0
272.281113,-67.492219,273.280028,-67.480078,87C5FFFF,1,0
273.280028,-67.480078,273.322323,-67.979821,87C5FFFF,1,0
273.322323,-67.979821,273.412643,-68.979272,87C5FFFF,1,0
273.412643,-68.979272,273.511553,-69.978671,87C5FFFF,1,0
273.511553,-69.978671,273.620408,-70.978010,87C5FFFF,1,0
273.620408,-70.978010,273.740865,-71.977278,87C5FFFF,1,0
273.740865,-71.977278,273.874968,-72.976463,87C5FFFF,1,0
273.874968,-72.976463,274.025273,-73.975549,87C5FFFF,1,0
274.025273,-73.975549,274.195008,-74.974518,87C5FFFF,1,0
274.195008,-74.974518,274.388325,-75.973343,87C5FFFF,1,0
274.388325,-75.973343,274.610646,-76.971992,87C5FFFF,1,0
274.610646,-76.971992,274.869191,-77.970420,87C5FFFF,1,0
274.869191,-77.970420,275.173782,-78.968569,87C5FFFF,1,0
275.173782,-78.968569,275.538147,-79.966353,87C5FFFF,1,0
275.538147,-79.966353,275.982055,-80.963653,87C5FFFF,1,0
275.982055,-80.963653,276.535047,-81.960289,87C5FFFF,1,0
276.535047,-81.960289,276.865931,-82.458275,87C5FFFF,1,0
276.865931,-82.458275,275.874918,-82.470366,87C5FFFF,1,0
275.874918,-82.470366,274.882334,-82.482476,87C5FFFF,1,0
274.882334,-82.482476,273.888168,-82.494601,87C5FFFF,1,0
273.888168,-82.494601,272.892411,-82.506737,87C5FFFF,1,0
272.892411,-82.506737,271.895055,-82.518881,87C5FFFF,1,0
271.895055,-82.518881,270.896091,-82.531029,87C5FFFF,1,0
270.896091,-82.531029,269.895509,-82.543178,87C5FFFF,1,0
269.895509,-82.543178,268.893303,-82.555323,87C5FFFF,1,0
268.893303,-82.555323,267.889465,-82.567461,87C5FFFF,1,0
